text,id,label,annotator,annotation_id,created_at,updated_at,lead_time
"EXTRATO DO PRIMEIRO TERMO ADITIVO
AO TERMO DE COLABORACAO No 38/2016
PROCESSO: 00431-00010749/2017-04. PARTES: Distrito Federal, por meio da Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES e o LAR DE SAO JOSE. DO OBJETO: Constitui objeto
deste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e Cronograma de Desembolso conforme
Proposta de Alteracao do Plano de Trabalho (documento SEI no 21881706, com alteracao do valor global da
parceria, para atualizacao do Valor de Referencia a Portaria SEDESTMIDH no 212, de 1o de agosto de 2018,
com manifestacoes sobre a aprovacao pelo Gestor da parceria, conforme Relatorio Tecnico SEI no 22034520 e
pela Secretaria Adjunta de Desenvolvimento Social, conforme Despacho SEI no 22044786. ASSINATURA:
31/05/2019. SIGNATARIOS: Pela SEDES, VALERIA DE SOUSA ROCHA, Secretaria Adjunta de
Desenvolvimento Social, e pela OSC, PAULO CESAR PEREZ NUNES, Presidente.",41613,"[{""start"": 11, ""end"": 33, ""text"": ""PRIMEIRO TERMO ADITIVO"", ""labels"": [""numero_termo_aditivo""]}, {""start"": 777, ""end"": 787, ""text"": ""31/05/2019"", ""labels"": [""data_escrito""]}, {""start"": 141, ""end"": 215, ""text"": ""Secretaria de Estado de\nDesenvolvimento Social do Distrito Federal - SEDES"", ""labels"": [""orgao_contratante""]}, {""start"": 61, ""end"": 68, ""text"": ""38/2016"", ""labels"": [""numero_contrato""]}, {""start"": 248, ""end"": 764, ""text"": ""Constitui objeto\ndeste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e Cronograma de Desembolso conforme\nProposta de Alteracao do Plano de Trabalho (documento SEI no 21881706, com alteracao do valor global da\nparceria, para atualizacao do Valor de Referencia a Portaria SEDESTMIDH no 212, de 1o de agosto de 2018,\ncom manifestacoes sobre a aprovacao pelo Gestor da parceria, conforme Relatorio Tecnico SEI no 22034520 e\npela Secretaria Adjunta de Desenvolvimento Social, conforme Despacho SEI no 22044786."", ""labels"": [""objeto_aditamento_contratual""]}, {""start"": 79, ""end"": 101, ""text"": ""00431-00010749/2017-04"", ""labels"": [""processo_gdf""]}]",3,27405,2022-09-30T17:59:07.287403Z,2022-09-30T17:59:07.287412Z,
"EXTRATO DO PRIMEIRO TERMO ADITIVO
AO TERMO DE COLABORACAO No 39/2016
PROCESSO: 00431-00010751/2017-75. PARTES: Distrito Federal, por meio da Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES e o CENTRO COMUNITARIO SAO LUCAS -
CECOSAL. DO OBJETO: Constitui objeto deste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e
Cronograma de Desembolso conforme Proposta de Alteracao do Plano de Trabalho (documento SEI no
21737428, com alteracao do valor global da parceria, para atualizacao do Valor de Referencia a Portaria
SEDESTMIDH no 212, de 1o de agosto de 2018, com manifestacoes sobre a aprovacao pelo Gestor da parceria,
conforme Relatorio Tecnico SEI no 21737480 e pela Secretaria Adjunta de Desenvolvimento Social, conforme
Despacho SEI no 22048634. ASSINATURA: 31/05/2019. SIGNATARIOS: Pela SEDES, VALERIA DE
SOUSA ROCHA, Secretaria Adjunta de Desenvolvimento Social, e pela OSC, NEIVITON NOLASCO
BELEM, Presidente.",41612,"[{""start"": 11, ""end"": 33, ""text"": ""PRIMEIRO TERMO ADITIVO"", ""labels"": [""numero_termo_aditivo""]}, {""start"": 800, ""end"": 810, ""text"": ""31/05/2019"", ""labels"": [""data_escrito""]}, {""start"": 141, ""end"": 215, ""text"": ""Secretaria de Estado de\nDesenvolvimento Social do Distrito Federal - SEDES"", ""labels"": [""orgao_contratante""]}, {""start"": 61, ""end"": 68, ""text"": ""39/2016"", ""labels"": [""numero_contrato""]}, {""start"": 79, ""end"": 102, ""text"": ""00431-00010751/2017-75."", ""labels"": [""processo_gdf""]}, {""start"": 271, ""end"": 787, ""text"": ""Constitui objeto deste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e\nCronograma de Desembolso conforme Proposta de Alteracao do Plano de Trabalho (documento SEI no\n21737428, com alteracao do valor global da parceria, para atualizacao do Valor de Referencia a Portaria\nSEDESTMIDH no 212, de 1o de agosto de 2018, com manifestacoes sobre a aprovacao pelo Gestor da parceria,\nconforme Relatorio Tecnico SEI no 21737480 e pela Secretaria Adjunta de Desenvolvimento Social, conforme\nDespacho SEI no 22048634."", ""labels"": [""objeto_aditamento_contratual""]}]",3,27404,2022-09-30T17:59:07.287343Z,2022-09-30T17:59:07.287352Z,
"EXTRATO DO PRIMEIRO TERMO ADITIVO
AO TERMO DE COLABORACAO No 40/2016
PROCESSO: 00431-00010752/2017-10. PARTES: Distrito Federal, por meio da Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES e o CENTRO COMUNITARIO SAO LUCAS -
CECOSAL. DO OBJETO: Constitui objeto deste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e
Cronograma de Desembolso conforme Proposta de Alteracao do Plano de Trabalho (documento SEI no
22090233, com alteracao do valor global da parceria, para atualizacao do Valor de Referencia a Portaria
SEDESTMIDH no 212, de 1o de agosto de 2018, com manifestacoes sobre a aprovacao pelo Gestor da parceria,
conforme Relatorio Tecnico SEI no 22090596 e pela Secretaria Adjunta de Desenvolvimento Social, conforme
Despacho SEI no 22121243. ASSINATURA: 31/05/2019. SIGNATARIOS: Pela SEDES, VALERIA DE
SOUSA ROCHA, Secretaria Adjunta de Desenvolvimento Social, e pela OSC, NEIVITON NOLASCO
BELEM, Presidente.",41611,"[{""start"": 11, ""end"": 33, ""text"": ""PRIMEIRO TERMO ADITIVO"", ""labels"": [""numero_termo_aditivo""]}, {""start"": 800, ""end"": 810, ""text"": ""31/05/2019"", ""labels"": [""data_escrito""]}, {""start"": 141, ""end"": 215, ""text"": ""Secretaria de Estado de\nDesenvolvimento Social do Distrito Federal - SEDES"", ""labels"": [""orgao_contratante""]}, {""start"": 61, ""end"": 68, ""text"": ""40/2016"", ""labels"": [""numero_contrato""]}, {""start"": 79, ""end"": 101, ""text"": ""00431-00010752/2017-10"", ""labels"": [""processo_gdf""]}, {""start"": 271, ""end"": 787, ""text"": ""Constitui objeto deste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e\nCronograma de Desembolso conforme Proposta de Alteracao do Plano de Trabalho (documento SEI no\n22090233, com alteracao do valor global da parceria, para atualizacao do Valor de Referencia a Portaria\nSEDESTMIDH no 212, de 1o de agosto de 2018, com manifestacoes sobre a aprovacao pelo Gestor da parceria,\nconforme Relatorio Tecnico SEI no 22090596 e pela Secretaria Adjunta de Desenvolvimento Social, conforme\nDespacho SEI no 22121243."", ""labels"": [""objeto_aditamento_contratual""]}]",3,27403,2022-09-30T17:59:07.287284Z,2022-09-30T17:59:07.287294Z,
"EXTRATO DO PRIMEIRO TERMO ADITIVO
AO TERMO DE COLABORACAO No 41/2016
PROCESSO: 00431-00010754/2017-17. PARTES: Distrito Federal, por meio da Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES e as OBRAS SOCIAIS SAO SEBASTIAO DE
BRAZLANDIA. DO OBJETO: Constitui objeto deste Termo Aditivo a alteracao do Plano de
Trabalho/Aplicacao e Cronograma de Desembolso conforme Proposta de Alteracao do Plano de Trabalho
(documento SEI no 14361344, com alteracao do valor global da parceria, para atualizacao do Valor de
Referencia a Portaria SEDESTMIDH no 212, de 1o de agosto de 2018, com manifestacoes sobre a aprovacao
pelo Gestor da parceria, conforme Relatorio Tecnico SEI no 14347355 e pela Secretaria Adjunta de
Desenvolvimento Social, conforme Despacho SEI no 14478889. ASSINATURA: 31/05/2019. SIGNATARIOS:
Pela SEDES, VALERIA DE SOUSA ROCHA, Secretaria Adjunta de Desenvolvimento Social, e pela OSC,
ELIZABETE OLIVEIRA DE SOUZA ROMAO, Presidente.",41610,"[{""start"": 11, ""end"": 33, ""text"": ""PRIMEIRO TERMO ADITIVO"", ""labels"": [""numero_termo_aditivo""]}, {""start"": 804, ""end"": 814, ""text"": ""31/05/2019"", ""labels"": [""data_escrito""]}, {""start"": 141, ""end"": 215, ""text"": ""Secretaria de Estado de\nDesenvolvimento Social do Distrito Federal - SEDES"", ""labels"": [""orgao_contratante""]}, {""start"": 61, ""end"": 68, ""text"": ""41/2016"", ""labels"": [""numero_contrato""]}, {""start"": 79, ""end"": 101, ""text"": ""00431-00010754/2017-17"", ""labels"": [""processo_gdf""]}, {""start"": 275, ""end"": 791, ""text"": ""Constitui objeto deste Termo Aditivo a alteracao do Plano de\nTrabalho/Aplicacao e Cronograma de Desembolso conforme Proposta de Alteracao do Plano de Trabalho\n(documento SEI no 14361344, com alteracao do valor global da parceria, para atualizacao do Valor de\nReferencia a Portaria SEDESTMIDH no 212, de 1o de agosto de 2018, com manifestacoes sobre a aprovacao\npelo Gestor da parceria, conforme Relatorio Tecnico SEI no 14347355 e pela Secretaria Adjunta de\nDesenvolvimento Social, conforme Despacho SEI no 14478889."", ""labels"": [""objeto_aditamento_contratual""]}]",3,27402,2022-09-30T17:59:07.287225Z,2022-09-30T17:59:07.287235Z,
"EXTRATOS DE TERMO ADITIVO
Especie: 3o Termo Aditivo ao Contrato no196/2016, entre a Financeira BRB e a empresa Expressocard
Admistradora de Cartoes S.A. Assinatura do termo:7/3/19. Objeto: Prorrogacao da vigencia por 12 meses,
a partir de 23/3/19. Fundamento Legal: Lei 8.666/93. Valor total estimado: R$ 6.362.795,16. Despesas:
Orcamento de Investimentos e Dispendios, Natureza 4 - dispendio das estatais, Fonte 1 - geracao propria.
Processo: 227/2016.
Especie: Termo Aditivo ao Contrato no1950.0004/2016, entre a Financeira BRB e a empresa Zetrasoft
LTDA. Assinatura do termo: 27/3/19. Objeto: Prorrogacao da vigencia por 36 meses, a partir de 6/4/19.
Fundamento Legal: Lei 8.666/93. Valor total estimado: R$ 20.050,00. Despesas: Orcamento de
Investimentos e Dispendios, Natureza 4 - dispendio das estatais, Fonte 1 - geracao propria. Processo:
290/2016.
CARLOS JAMES ABBEHUSEN NETO
Gestor do Contrato",41609,"[{""start"": 66, ""end"": 74, ""text"": ""196/2016"", ""labels"": [""numero_contrato""]}, {""start"": 84, ""end"": 98, ""text"": ""Financeira BRB"", ""labels"": [""orgao_contratante""]}, {""start"": 515, ""end"": 529, ""text"": ""Financeira BRB"", ""labels"": [""orgao_contratante""]}, {""start"": 173, ""end"": 179, ""text"": ""7/3/19"", ""labels"": [""data_escrito""]}, {""start"": 189, ""end"": 246, ""text"": ""Prorrogacao da vigencia por 12 meses,\na partir de 23/3/19"", ""labels"": [""objeto_aditamento_contratual""]}, {""start"": 444, ""end"": 452, ""text"": ""227/2016"", ""labels"": [""processo_gdf""]}, {""start"": 579, ""end"": 586, ""text"": ""27/3/19"", ""labels"": [""data_escrito""]}, {""start"": 596, ""end"": 653, ""text"": ""Prorrogacao da vigencia por 36 meses, a partir de 6/4/19."", ""labels"": [""objeto_aditamento_contratual""]}, {""start"": 847, ""end"": 855, ""text"": ""290/2016"", ""labels"": [""processo_gdf""]}, {""start"": 857, ""end"": 884, ""text"": ""CARLOS JAMES ABBEHUSEN NETO"", ""labels"": [""nome_responsavel""]}, {""start"": 35, ""end"": 63, ""text"": ""3o Termo Aditivo ao Contrato"", ""labels"": [""numero_termo_aditivo""]}, {""start"": 491, ""end"": 505, ""text"": ""1950.0004/2016"", ""labels"": [""numero_contrato""]}]",3,27401,2022-09-30T17:59:07.287166Z,2022-09-30T17:59:07.287176Z,
"EXTRATOS DE TERMO ADITIVO
Especie: Primeiro Termo Aditivo a Ata de Registro de Precos no 020/2018-J - SES/DF. Partes:
DISTRITO FEDERAL, por intermedio de sua SECRETARIA DE ESTADO DE SAUDE, e a empresa
EDERA DISTRIBUIDORA DE MEDICAMENTOS EIRELLI-ME, CNPJ no 26.291.613/0001-19.
Objeto: medicamento 2.1. O presente Termo Aditivo tem por objeto o cancelamento da ata 020/2018J
- Vigencia: a contar da sua assinatura. Processo: N. 00060-00026405/2017-19. Data de Assinatura:
13/05/2019. Pela SES/DF: OSNEI OKUMOTO- Pela contratada: ANTONIO LAUAND SOBRINHO.
Testemunhas: PAULA BORGES RIBEIRO e VICTOR RIBEIRO.",41608,"[{""start"": 89, ""end"": 99, ""text"": ""020/2018-J"", ""labels"": [""numero_contrato""]}, {""start"": 158, ""end"": 187, ""text"": ""SECRETARIA DE ESTADO DE SAUDE"", ""labels"": [""orgao_contratante""]}, {""start"": 257, ""end"": 275, ""text"": ""26.291.613/0001-19"", ""labels"": [""processo_gdf""]}, {""start"": 285, ""end"": 300, ""text"": ""medicamento 2.1"", ""labels"": [""objeto_aditamento_contratual""]}, {""start"": 364, ""end"": 373, ""text"": ""020/2018J"", ""labels"": [""numero_contrato""]}, {""start"": 471, ""end"": 481, ""text"": ""13/05/2019"", ""labels"": [""data_escrito""]}, {""start"": 35, ""end"": 57, ""text"": ""Primeiro Termo Aditivo"", ""labels"": [""numero_termo_aditivo""]}, {""start"": 427, ""end"": 449, ""text"": ""00060-00026405/2017-19"", ""labels"": [""processo_gdf""]}]",3,27400,2022-09-30T17:59:07.287097Z,2022-09-30T17:59:07.287107Z,
"EXTRATO DE TERMO ADITIVO
Processo: 00072-00000155/2019-57. Instrumento: primeiro termo aditivo ao contrato n.o 006/2019-
GCONV, para prestacao de servicos de organizacao de eventos e correlatos. Partes: EMPRESA DE
ASSISTENCIA TECNICA E EXTENSAO RURAL DO DISTRITO FEDERAL - EMATER-DF e a JOSE
BONIFACIO GONCALVES DA SILVA ME; Objeto: O presente Termo Aditivo tem por objeto o
acrescimo quantitativo de 17 % (dezessete por cento) do valor global do Contrato Administrativo no
006/2019-GCONV, perfazendo o valor de R$ 7.740,00 (sete mil setecentos e quarenta reais), nos termos
do art. 81,  1o, do Regulamento de Licitacoes e Contratos da EMATER-DF. Ficam ratificadas as demais
clausulas do contrato original, nao alteradas por este Instrumento. Assinatura: 16/05/2019. Signatarios:
P/EMATER-DF: Denise Andrade da Fonseca - Presidente. P/Contratada: Vitor Carvalho Silva.",41607,"[{""start"": 35, ""end"": 57, ""text"": ""00072-00000155/2019-57"", ""labels"": [""processo_gdf""]}, {""start"": 111, ""end"": 119, ""text"": ""006/2019"", ""labels"": [""numero_contrato""]}, {""start"": 474, ""end"": 482, ""text"": ""006/2019"", ""labels"": [""numero_contrato""]}, {""start"": 203, ""end"": 282, ""text"": ""EMPRESA DE\nASSISTENCIA TECNICA E EXTENSAO RURAL DO DISTRITO FEDERAL - EMATER-DF"", ""labels"": [""orgao_contratante""]}, {""start"": 373, ""end"": 646, ""text"": ""o\nacrescimo quantitativo de 17 % (dezessete por cento) do valor global do Contrato Administrativo no\n006/2019-GCONV, perfazendo o valor de R$ 7.740,00 (sete mil setecentos e quarenta reais), nos termos\ndo art. 81,  1o, do Regulamento de Licitacoes e Contratos da EMATER-DF."", ""labels"": [""objeto_aditamento_contratual""]}, {""start"": 755, ""end"": 765, ""text"": ""16/05/2019"", ""labels"": [""data_escrito""]}, {""start"": 72, ""end"": 94, ""text"": ""primeiro termo aditivo"", ""labels"": [""numero_termo_aditivo""]}]",3,27399,2022-09-30T17:59:07.287031Z,2022-09-30T17:59:07.287041Z,
"PRIMEIRO TERMO ADITIVO AO CONTRATO DE PRESTACAO DE SERVICOS No 002/2019,
NOS TERMOS DO PADRAO No 13/2002,
INSTITUIDO PELO DECRETO/DF N 23.287/2002
Processo: 00050-00050814/2018-46. Partes: o Distrito Federal, por meio da SECRETARIA DE
ESTADO DE SEGURANCA PUBLICA e a empresa ORTHOFLEX INDUSTRIA E COMERCIO DE
COLCHOES LTDA. Do Objeto: formalizacao de desconto na aquisicao de Colchoes Espuma Solteiro
D-28, material: espuma flexivel de poliuretano D-28 e demais especificacoes constantes no Edital de
Licitacao para Registro de Precos, na modalidade Pregao Eletronico no 028/2018-SSP/DF, para
atendimento das demandas do Sistema Penitenciario do Distrito Federal. Do valor: sobre os valores
mensais das notas fiscais emitidas, que se compoem em funcao de demanda de preco unitario,
segundo o disposto nos termos na alinea ""d"", inciso II, caput do art. 65, da Lei no 8.666/93, devera
ser aplicado o desconto 4,496% (quatro inteiros e quatrocentos e noventa e seis milesimos por cento),
o valor unitario por colchao passara de R$ 115,90 (cento e quinze reais e noventa centavos) para R$
110,69 (cento e dez reais e sessenta e nove centavos). Modalidade: Estimativo. Unidade Orcamentaria:
24101. Programa de Trabalho: 14.421.6211.2727.0001. Natureza da Despesa: 33.90.30. Fonte de
Recurso: 100. Unidade Gestora: 220101. Gestao: 00001. Da vigencia: da data da assinatura,
permanecendo inalterada a vigencia contratual. Da data da assinatura: 17/05/2019. Signatarios: pelo
Distrito Federal: ANDERSON GUSTAVO TORRES, Secretario de Estado de Seguranca Publica do
Distrito Federal; pela Contratada: FLAVIANO SENA DE OLIVEIRA, Representante Legal.",41606,"[{""start"": 1438, ""end"": 1448, ""text"": ""17/05/2019"", ""labels"": [""data_escrito""]}, {""start"": 0, ""end"": 8, ""text"": ""PRIMEIRO"", ""labels"": [""numero_termo_aditivo""]}, {""start"": 221, ""end"": 262, ""text"": ""SECRETARIA DE\nESTADO DE SEGURANCA PUBLICA"", ""labels"": [""orgao_contratante""]}, {""start"": 63, ""end"": 71, ""text"": ""002/2019"", ""labels"": [""numero_contrato""]}, {""start"": 157, ""end"": 179, ""text"": ""00050-00050814/2018-46"", ""labels"": [""processo_gdf""]}, {""start"": 335, ""end"": 663, ""text"": ""formalizacao de desconto na aquisicao de Colchoes Espuma Solteiro\nD-28, material: espuma flexivel de poliuretano D-28 e demais especificacoes constantes no Edital de\nLicitacao para Registro de Precos, na modalidade Pregao Eletronico no 028/2018-SSP/DF, para\natendimento das demandas do Sistema Penitenciario do Distrito Federal."", ""labels"": [""objeto_aditamento_contratual""]}]",3,27398,2022-09-30T17:59:07.286971Z,2022-09-30T17:59:07.286981Z,
"EXTRATOS DE ADITIVO
Especie: Quarto Termo Aditivo ao Contrato no 047/2015 - CEB DISTRIBUICAO S.A. Partes: CEB
Distribuicao S.A. e a Nova Engenharia Ltda. Processo no 310.001851/2015, regido pela Lei 8.666/93. Data
de Assinatura: 03/05/2019. Objeto: prorrogacao do prazo de vigencia por 06 (seis) meses. Assinaturas: pela
CEB Distribuicao: ARMANDO CASADO DE ARAUJO E DALMO REBELLO SILVEIRA JUNIOR; e
pela Contratada: PAULO AFONSO GONCALVES BRAGA",41605,"[{""start"": 29, ""end"": 35, ""text"": ""Quarto"", ""labels"": [""numero_termo_aditivo""]}, {""start"": 65, ""end"": 73, ""text"": ""047/2015"", ""labels"": [""numero_contrato""]}, {""start"": 106, ""end"": 127, ""text"": ""CEB\nDistribuicao S.A."", ""labels"": [""orgao_contratante""]}, {""start"": 166, ""end"": 181, ""text"": ""310.001851/2015"", ""labels"": [""processo_gdf""]}, {""start"": 229, ""end"": 239, ""text"": ""03/05/2019"", ""labels"": [""data_escrito""]}, {""start"": 249, ""end"": 302, ""text"": ""prorrogacao do prazo de vigencia por 06 (seis) meses."", ""labels"": [""objeto_aditamento_contratual""]}]",3,27397,2022-09-30T17:59:07.286912Z,2022-09-30T17:59:07.286922Z,
"Especie: Primeiro Termo Aditivo ao Contrato no 568/2015 - CEB DISTRIBUICAO S.A. Partes: CEB
Distribuicao S.A. e a Usatec BSB Veiculos Especiais Ltda EPP. Processo no 310.002158/2018, regido pela
Lei 13.303/20163. Data de Assinatura: 03/05/2019. Objeto: prorrogacao dos prazos por 10 (dez) meses.
Assinaturas: pela CEB Distribuicao: ARMANDO CASADO DE ARAUJO E GRAZIELA MARIA
FERNANDES DAS NEVES; e pela Contratada: DAUTO COELHO DOS SANTOS E UBIRATAN
RODRIGUES",41604,"[{""start"": 9, ""end"": 17, ""text"": ""Primeiro"", ""labels"": [""numero_termo_aditivo""]}, {""start"": 88, ""end"": 109, ""text"": ""CEB\nDistribuicao S.A."", ""labels"": [""orgao_contratante""]}, {""start"": 233, ""end"": 243, ""text"": ""03/05/2019"", ""labels"": [""data_escrito""]}, {""start"": 47, ""end"": 55, ""text"": ""568/2015"", ""labels"": [""numero_contrato""]}, {""start"": 166, ""end"": 181, ""text"": ""310.002158/2018"", ""labels"": [""processo_gdf""]}, {""start"": 253, ""end"": 295, ""text"": ""prorrogacao dos prazos por 10 (dez) meses."", ""labels"": [""objeto_aditamento_contratual""]}]",3,27396,2022-09-30T17:59:07.286855Z,2022-09-30T17:59:07.286865Z,
"Especie: Segundo Termo Aditivo ao Contrato no 454/2017 - CEB DISTRIBUICAO S.A. Partes: CEB
Distribuicao S.A. e o Centro de Integracao Empresa Escola. Processo no 310.003617/2015, regido pela Lei
8.666/93. Data de Assinatura: 09/05/2019. Objeto: alteracao do responsavel tecnico do contrato.
Assinaturas: pela CEB Distribuicao: ARMANDO CASADO DE ARAUJO E GRAZIELA MARIA
FERNANDES DAS NEVES; e pela Contratada: CLAUDIO RODRIGO DE OLIVEIRA.",41603,"[{""start"": 87, ""end"": 108, ""text"": ""CEB\nDistribuicao S.A."", ""labels"": [""orgao_contratante""]}, {""start"": 9, ""end"": 16, ""text"": ""Segundo"", ""labels"": [""numero_termo_aditivo""]}, {""start"": 46, ""end"": 54, ""text"": ""454/2017"", ""labels"": [""numero_contrato""]}, {""start"": 162, ""end"": 177, ""text"": ""310.003617/2015"", ""labels"": [""processo_gdf""]}, {""start"": 225, ""end"": 235, ""text"": ""09/05/2019"", ""labels"": [""data_escrito""]}, {""start"": 245, ""end"": 289, ""text"": ""alteracao do responsavel tecnico do contrato"", ""labels"": [""objeto_aditamento_contratual""]}]",3,27395,2022-09-30T17:59:07.286798Z,2022-09-30T17:59:07.286808Z,
"EXTRATO DO 5 TERMO ADITIVO AO
CONTRATO DE LOCACAO DE IMOVEL No 06/2014
PROCESSO: 0430-000042/2013. PARTES: O DISTRITO FEDERAL, por meio da SEDES-DF, e a
CAMARA DE DIRIGENTES LOJISTAS DO DISTRITO FEDERAL - CDL/DF. DO OBJETO: a) alterar
o nome da Contratante de Secretaria de Estado do Trabalho, Desenvolvimento Social, Mulheres, Igualdade
Racial e Direitos Humanos/SEDESTMIDH para Secretaria de Estado de Desenvolvimento Social do
Distrito Federal/SEDES-DF, tendo em vista a reestruturacao administrativa promovida pelo Decreto no
39.610 de 1o de janeiro de 2019, publicado na Edicao Extra Especial do DODF n 01, de 01/01/2019, pag.
01; b) a prorrogacao do prazo de vigencia do contrato por mais 12 (doze) meses, com fulcro no artigo 58
c/c art.24, X da Lei no 8.666/93, bem como nas justificativas constante nos autos; c) reajustar o valor do
contrato mensal de R$ 86.896,44 (oitenta e seis mil, oitocentos e noventa e seis reais e quarenta e quatro
centavos) e anual R$ 1.042.757,26 (um milhao, quarenta e dois mil, setecentos e cinquenta e sete reais e
vinte e seis centavos) para valor mensal de R$ 87.700,00 (oitenta e sete mil e setecentos reais) e anual de
R$ 1.052.400,00 (um milhao, cinquenta e dois mil e quatrocentos reais), conforme Carta apresentada pela
empresa (21152167), em contraproposta baseada no Laudo de Avaliacao da Terracap. DA DOTACAO
ORCAMENTARIA: A despesa decorrente da presente alteracao correra a conta das seguinte Dotacao
Orcamentaria: I - Unidade Orcamentaria: 25.101 - SEDESTMIDH; II - Programa de Trabalho:
08.122.6002.8517.9805 - Manutencao de Servicos Administrativos Gerais - SEDESTMIDH - DISTRITO
FEDERAL; III - Fonte de Recurso: 100 - Ordinario Nao Vinculado; IV - Natureza de Despesa: 33.90.39
- Outros Servicos de Terceiros - Pessoa Juridica; V - Subitem da despesa: 10 - Locacao de imoveis; VI -
Valor da pretensa prorrogacao: R$ R$ 1.052.400,00 (um milhao, cinquenta e dois mil e quatrocentos
reais); VII - Valor para 2019: R$ 704.523,33 (setecentos e quatro mil, quinhentos e vinte e tres reais e
trinta e tres centavos); VIII - Valor para 2020: R$ 347.876,67 (trezentos e quarenta e sete mil, oitocentos
e setenta e seis reais e sessenta e sete centavos). O empenho para a prorrogacao e o de n 2019NE00227,
no valor de R$ 87.700,00 (oitenta e sete mil e setecentos reais), emitido em 26/04/2019, na modalidade
estimativo, em reforco ao empenho original 2019NE00067 (21272464). DA VIGENCIA: O presente
Termo Aditivo entra em vigencia em 30/04/2019. ASSINATURA: 30/04/2019. SIGNATARIOS: pelo
Distrito Federal, EDUARDO ALEXANDRE ZARATZ VIEIRA DA CUNHA, Secretario de Estado, e pela
contratada, JOSE CARLOS MAGALHAES PINTO, Presidente",41602,"[{""start"": 11, ""end"": 12, ""text"": ""5"", ""labels"": [""numero_termo_aditivo""]}, {""start"": 63, ""end"": 70, ""text"": ""06/2014"", ""labels"": [""numero_contrato""]}, {""start"": 81, ""end"": 97, ""text"": ""0430-000042/2013"", ""labels"": [""processo_gdf""]}, {""start"": 227, ""end"": 1347, ""text"": ""alterar\no nome da Contratante de Secretaria de Estado do Trabalho, Desenvolvimento Social, Mulheres, Igualdade\nRacial e Direitos Humanos/SEDESTMIDH para Secretaria de Estado de Desenvolvimento Social do\nDistrito Federal/SEDES-DF, tendo em vista a reestruturacao administrativa promovida pelo Decreto no\n39.610 de 1o de janeiro de 2019, publicado na Edicao Extra Especial do DODF n 01, de 01/01/2019, pag.\n01; b) a prorrogacao do prazo de vigencia do contrato por mais 12 (doze) meses, com fulcro no artigo 58\nc/c art.24, X da Lei no 8.666/93, bem como nas justificativas constante nos autos; c) reajustar o valor do\ncontrato mensal de R$ 86.896,44 (oitenta e seis mil, oitocentos e noventa e seis reais e quarenta e quatro\ncentavos) e anual R$ 1.042.757,26 (um milhao, quarenta e dois mil, setecentos e cinquenta e sete reais e\nvinte e seis centavos) para valor mensal de R$ 87.700,00 (oitenta e sete mil e setecentos reais) e anual de\nR$ 1.052.400,00 (um milhao, cinquenta e dois mil e quatrocentos reais), conforme Carta apresentada pela\nempresa (21152167), em contraproposta baseada no Laudo de Avaliacao da Terracap."", ""labels"": [""objeto_aditamento_contratual""]}, {""start"": 2481, ""end"": 2491, ""text"": ""30/04/2019"", ""labels"": [""data_escrito""]}, {""start"": 2505, ""end"": 2515, ""text"": ""30/04/2019"", ""labels"": [""data_escrito""]}, {""start"": 139, ""end"": 147, ""text"": ""SEDES-DF"", ""labels"": [""orgao_contratante""]}]",3,27394,2022-09-30T17:59:07.286740Z,2022-09-30T17:59:07.286750Z,
