,Unnamed: 0,id_dodf,tipo_rel,id_rel,anotador_rel,tipo_ent,id_ent,anotador_ent,offset,length,texto,id_ato
14,261,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R13,anotador_19112980,numero_termo_aditivo,250,anotador_19112980,575478,7,SEGUNDO,12_22.11.2018-R13
15,262,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R13,anotador_19112980,numero_contrato,251,anotador_19112980,575540,7,48/2016,12_22.11.2018-R13
16,263,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R13,anotador_19112980,numero_contrato,253,anotador_19112980,575613,7,48/2016,12_22.11.2018-R13
17,264,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R13,anotador_19112980,processo_gdf,245,anotador_19112980,575584,15,053-043005/2016,12_22.11.2018-R13
18,265,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R13,anotador_19112980,objeto_aditamento_contratual,256,anotador_19112980,575719,737,"O presente termo aditivo objetiva: Prorrogar o prazo de vigencia do contrato por mais 12 (doze) meses, o qual passara a viger ate o dia 06/11/2019, com base no inciso II do art. 57 da Lei n.o 8.666/93.Reduzir o valor do contrato em 21,89% (vinte e um virgula oitenta e nove por cento) sobre o valor original, correspondendo a R$ 1.802,40 (um mil oitocentos e dois reais e quarenta centavos), em virtude da diminuicao do numero de dosimetros necessarios para o periodo, que decaira de 57 para 40 aparelhos, com fulcro no inciso II do  2o do art. 65 da Lei no 8.666/93. O valor do contrato passara de R$ 9.165,60 (nove mil cento e sessenta e cinco reais e sessenta centavos), para R$ 6.432,00 (seis mil quatrocentos e trinta e dois reais).",12_22.11.2018-R13
19,266,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R13,anotador_19112980,data_escrito,247,anotador_19112980,576688,10,14/11/2018,12_22.11.2018-R13
20,267,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R13,anotador_19112980,EXTRATO_ADITAMENTO_CONTRATUAL,473,anotador_19112980,575470,1503,"EXTRATO SEGUNDO TERMO ADITIVO DO CONTRATO DE PRESTACAO DE SERVICOS No 48/2016 PRESTACAO DE SERVICO Processo: (SEI-053-043005/2016). Contrato no48/2016. Contratada:PRO - RAD CONSULTORES EM RADIOPROTECAO S/S LTDA., CNPJ no 87.389.086/0001-74. Objeto: O presente termo aditivo objetiva: Prorrogar o prazo de vigencia do contrato por mais 12 (doze) meses, o qual passara a viger ate o dia 06/11/2019, com base no inciso II do art. 57 da Lei n.o 8.666/93.Reduzir o valor do contrato em 21,89% (vinte e um virgula oitenta e nove por cento) sobre o valor original, correspondendo a R$ 1.802,40 (um mil oitocentos e dois reais e quarenta centavos), em virtude da diminuicao do numero de dosimetros necessarios para o periodo, que decaira de 57 para 40 aparelhos, com fulcro no inciso II do  2o do art. 65 da Lei no 8.666/93. O valor do contrato passara de R$ 9.165,60 (nove mil cento e sessenta e cinco reais e sessenta centavos), para R$ 6.432,00 (seis mil quatrocentos e trinta e dois reais). Dotacao Orcamentaria: Unidade Orcamentaria: 73901. Programa de Trabalho: 28845090300FM005. Natureza da Despesa: 339039. Fonte de Recursos: 0100 (FCDF). O presente termo aditivo tera vigencia de 12 (doze) meses. Data da assinatura: 14/11/2018. Permanecem inalteradas as demais clausulas do Contrato a que se refere este Termo. Signatarios: Pelo Contratante: Ten-Cel. QOBM/Comb. Marcelo Teixeira Dantas, Diretor de Contratacoes e Aquisicoes; pela Contratada: Alwin Wilhelm Elbern., na qualidade de Representante Legal.",12_22.11.2018-R13
21,268,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,anotador_19112980,numero_contrato,262,anotador_19112980,588554,7,26/2015,12_22.11.2018-R14
22,269,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,anotador_19112980,numero_contrato,264,anotador_19112980,588724,7,26/2015,12_22.11.2018-R14
23,270,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,anotador_19112980,orgao_contratante,265,anotador_19112980,588571,9,DETRAN-DF,12_22.11.2018-R14
24,271,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,anotador_19112980,processo_gdf,259,anotador_19112980,588675,16,0055-030030/2014,12_22.11.2018-R14
25,272,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,anotador_19112980,data_escrito,260,anotador_19112980,589821,22,20 de novembro de 2018,12_22.11.2018-R14
26,273,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,anotador_19112980,numero_termo_aditivo,474,anotador_19112980,588522,2,3o,12_22.11.2018-R14
27,274,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,anotador_19112980,numero_termo_aditivo,475,anotador_19112980,588692,2,3o,12_22.11.2018-R14
28,275,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,anotador_19112980,objeto_aditamento_contratual,476,anotador_19112980,588741,527,"Prorrogar por mais 12 (doze) meses, a contar de 26 de novembro de 2018, o Contrato n 26/2015, que tem por objeto a prestacao de servicos de manutencao preventiva e corretiva com fornecimento de quaisquer tipos de pecas e equipamentos necessarios ao correto e seguro funcionamento de equipamentos do tipo Grupo Motor Gerador, No-Break, e equipamentos de climatizacao de precisao do Datacenter, conforme especificacoes e condicoes estabelecidas no Termo de Referencia constante do Anexo I do Edital do Pregao Eletronico n 07/2015",12_22.11.2018-R14
29,276,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R14,anotador_19112980,EXTRATO_ADITAMENTO_CONTRATUAL,477,anotador_19112980,588511,1395,"EXTRATO DO 3o TERMO ADITIVO AO CONTRATO No 26/2015 Partes:  DETRAN-DF  e  a  empresa  POWER  SAFETY  SERVICOS  E  COMERCIO  DE ELETROELETRONICOS LTDA-ME. Processo: 0055-030030/2014.3o Termo Aditivo ao Contrato no 26/2015. Objeto: Prorrogar por mais 12 (doze) meses, a contar de 26 de novembro de 2018, o Contrato n 26/2015, que tem por objeto a prestacao de servicos de manutencao preventiva e corretiva com fornecimento de quaisquer tipos de pecas e equipamentos necessarios ao correto e seguro funcionamento de equipamentos do tipo Grupo Motor Gerador, No-Break, e equipamentos de climatizacao de precisao do Datacenter, conforme especificacoes e condicoes estabelecidas no Termo de Referencia constante do Anexo I do Edital do Pregao Eletronico n 07/2015. Reajustar o valor inicial contratado, conforme previsao no item 12.3. do Edital do Pregao Eletronico n 07/2015 e nos calculos realizados no documento SEI no 13854384, passando o valor mensal estimado de R$ 17.823,60 (dezessete mil, oitocentos e vinte e tres reais e sessenta centavos), para R$ 18.631,02 (dezoito mil seiscentos e trinta e um reais e dois centavos), a contar de 26 de novembro de 2018. Dotacao Orcamentaria: Fonte 220, Funcao 06, Subfuncao 126, Programa 6002, Meta 2557, SubTitulo 2564, Elemento de Despesa 339039. Data da assinatura: 20 de novembro de 2018- Assinam: Silvain Barbosa Fonseca Filho e Ocata Piovesan Dias.",12_22.11.2018-R14
30,298,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R15,anotador_19112980,numero_termo_aditivo,273,anotador_19112980,601425,1,3,12_22.11.2018-R15
31,299,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R15,anotador_19112980,EXTRATO_ADITAMENTO_CONTRATUAL,295,anotador_19112980,601406,518,"EXTRATO DE ADITIVO 3 Termo Aditivo ao Contrato 8729/2017, publicado no DODF em 30/03/2017. ASSINATURA : 21/11/2018. ALTERACAO DE CLAUSULAS: PRECO/VALOR: Supressao de R$ 604.558,19 (seiscentos e quatro mil e quinhentos e cinquenta e oito reais e dezenove centavos). PRAZO DE VIGENCIA/EXECUCAO: Prorrogados por 45 (quarenta e cinco) dias. ASSINANTES: Pela CAESB: Mauricio Leite Luduvice - Presidente e Marcos Antonio dos Santos Mello - Diretor de Engenharia. Pela SANIT ENGENHARIA EIRELI: Helio Cesar Perini Rosas.",12_22.11.2018-R15
32,300,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R15,anotador_19112980,numero_contrato,277,anotador_19112980,601453,9,8729/2017,12_22.11.2018-R15
33,301,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R15,anotador_19112980,data_escrito,272,anotador_19112980,601516,10,21/11/2018,12_22.11.2018-R15
34,302,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R15,anotador_19112980,objeto_aditamento_contratual,290,anotador_19112980,601552,196,"PRECO/VALOR: Supressao de R$ 604.558,19 (seiscentos e quatro mil e quinhentos e cinquenta e oito reais e dezenove centavos). PRAZO DE VIGENCIA/EXECUCAO: Prorrogados por 45 (quarenta e cinco) dias.",12_22.11.2018-R15
35,303,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R15,anotador_19112980,orgao_contratante,285,anotador_19112980,601766,5,CAESB,12_22.11.2018-R15
36,304,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R16,anotador_19112980,orgao_contratante,281,anotador_19112980,602280,5,CAESB,12_22.11.2018-R16
37,305,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R16,anotador_19112980,numero_contrato,278,anotador_19112980,601951,9,8747/2017,12_22.11.2018-R16
38,306,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R16,anotador_19112980,data_escrito,270,anotador_19112980,602014,11,20/11/2018.,12_22.11.2018-R16
39,307,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R16,anotador_19112980,objeto_aditamento_contratual,286,anotador_19112980,602050,212,"PRECO/VALOR: Acrescimo de R$ 2.223.489,64 (dois milhoes e duzentos e vinte e tres mil e quatrocentos e oitenta e nove reais e sessenta e quatro centavos). GARANTIA: 5% (cinco por cento) sobre o valor ora aditado.",12_22.11.2018-R16
40,308,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R16,anotador_19112980,numero_termo_aditivo,479,anotador_19112980,601489,1,3,12_22.11.2018-R16
41,309,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R16,anotador_19112980,numero_termo_aditivo,479,anotador_19112980,601923,1,3,12_22.11.2018-R16
42,310,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R16,anotador_19112980,EXTRATO_ADITAMENTO_CONTRATUAL,480,anotador_19112980,601923,524,"3 Termo Aditivo ao Contrato 8747/2017, publicado no DODF em 08/05/2017. ASSINATURA : 20/11/2018. ALTERACAO DE CLAUSULAS: PRECO/VALOR: Acrescimo de R$ 2.223.489,64 (dois milhoes e duzentos e vinte e tres mil e quatrocentos e oitenta e nove reais e sessenta e quatro centavos). GARANTIA: 5% (cinco por cento) sobre o valor ora aditado. ASSINANTES: Pela CAESB: Mauricio Leite Luduvice - Presidente e Marcos Antonio dos Santos Mello - Diretor de Engenharia. Pela CAPUA PROJETOS E CONSTRUCOES LTDA: Jose Nassin Capua Baida.",12_22.11.2018-R16
43,311,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,anotador_19112980,orgao_contratante,282,anotador_19112980,602655,5,CAESB,12_22.11.2018-R17
44,312,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,anotador_19112980,numero_contrato,279,anotador_19112980,602474,9,8815/2017,12_22.11.2018-R17
45,313,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,anotador_19112980,numero_contrato,279,anotador_19112980,602851,9,8920/2018,12_22.11.2018-R17
46,314,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,anotador_19112980,data_escrito,271,anotador_19112980,602537,10,30/10/2018,12_22.11.2018-R17
47,315,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,anotador_19112980,objeto_aditamento_contratual,287,anotador_19112980,602573,64,PRAZO DE EXECUCAO/ VIGENCIA: Prorrogados por 60 (sessenta) dias.,12_22.11.2018-R17
48,316,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,anotador_19112980,numero_contrato,279,anotador_19112980,602474,9,8815/2017,12_22.11.2018-R17
49,317,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,anotador_19112980,numero_contrato,279,anotador_19112980,602851,9,8920/2018,12_22.11.2018-R17
50,318,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,anotador_19112980,numero_termo_aditivo,482,anotador_19112980,602083,1,3,12_22.11.2018-R17
51,319,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,anotador_19112980,numero_termo_aditivo,482,anotador_19112980,602446,1,3,12_22.11.2018-R17
52,320,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R17,anotador_19112980,EXTRATO_ADITAMENTO_CONTRATUAL,484,anotador_19112980,602446,378,"3 Termo Aditivo ao Contrato 8815/2017, publicado no DODF em 07/11/2017. ASSINATURA : 30/10/2018. ALTERACAO DE CLAUSULAS: PRAZO DE EXECUCAO/ VIGENCIA: Prorrogados por 60 (sessenta) dias. ASSINANTES: Pela CAESB: Mauricio Leite Luduvice - Presidente e Marcos Antonio dos Santos Mello - Diretor de Engenharia. Pelo PROCABLE ENERGIA E TELECOMUNICACOES S.A.: Fumitaka Nishimura.",12_22.11.2018-R17
53,321,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R18,anotador_19112980,orgao_contratante,283,anotador_19112980,603037,5,CAESB,12_22.11.2018-R18
54,322,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R18,anotador_19112980,numero_contrato,279,anotador_19112980,602474,9,8815/2017,12_22.11.2018-R18
55,323,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R18,anotador_19112980,numero_contrato,279,anotador_19112980,602851,9,8920/2018,12_22.11.2018-R18
56,324,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R18,anotador_19112980,numero_contrato,279,anotador_19112980,602474,9,8815/2017,12_22.11.2018-R18
57,325,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R18,anotador_19112980,numero_contrato,279,anotador_19112980,602851,9,8920/2018,12_22.11.2018-R18
58,326,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R18,anotador_19112980,data_escrito,269,anotador_19112980,602914,10,01/11/2018,12_22.11.2018-R18
59,327,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R18,anotador_19112980,objeto_aditamento_contratual,288,anotador_19112980,602950,69,PRAZO DE VIGENCIA/ENTREGA: Prorrogados por 30 (trinta) dias corridos.,12_22.11.2018-R18
60,328,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R18,anotador_19112980,numero_termo_aditivo,486,anotador_19112980,602545,1,1,12_22.11.2018-R18
61,329,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R18,anotador_19112980,numero_termo_aditivo,486,anotador_19112980,602823,1,1,12_22.11.2018-R18
62,330,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R18,anotador_19112980,EXTRATO_ADITAMENTO_CONTRATUAL,487,anotador_19112980,602823,398,"1 Termo Aditivo ao Contrato 8920/2018, publicado no DODF em 03/07/2018. ASSINATURA : 01/11/2018. ALTERACAO DE CLAUSULAS: PRAZO DE VIGENCIA/ENTREGA: Prorrogados por 30 (trinta) dias corridos. ASSINANTES: Pela CAESB: Mauricio Leite Luduvice - Presidente e Walter Lucio dos Santos Barros - Diretor Operacao e Manutencao. Pela APIS SOLUCOES TECNOLOGIA DA INFORMACAO LTDA: Sergio Santarem Taveira.",12_22.11.2018-R18
63,331,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R19,anotador_19112980,orgao_contratante,284,anotador_19112980,603478,5,CAESB,12_22.11.2018-R19
64,332,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R19,anotador_19112980,data_escrito,268,anotador_19112980,603311,10,01/11/2018,12_22.11.2018-R19
65,333,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R19,anotador_19112980,numero_contrato,280,anotador_19112980,603248,9,8921/2018,12_22.11.2018-R19
66,334,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R19,anotador_19112980,objeto_aditamento_contratual,289,anotador_19112980,603347,113,"PRAZO DE VIGENCIA/ENTREGA: Prorrogado por 30 (trinta) dias corridos e 15 (quinze) dias corridos, respectivamente.",12_22.11.2018-R19
67,335,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R19,anotador_19112980,numero_termo_aditivo,483,anotador_19112980,602922,1,1,12_22.11.2018-R19
68,336,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R19,anotador_19112980,numero_termo_aditivo,483,anotador_19112980,603220,1,1,12_22.11.2018-R19
69,337,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R19,anotador_19112980,EXTRATO_ADITAMENTO_CONTRATUAL,488,anotador_19112980,603220,426,"1 Termo Aditivo ao Contrato 8921/2018, publicado no DODF em 03/07/2018. ASSINATURA : 01/11/2018. ALTERACAO DE CLAUSULAS: PRAZO DE VIGENCIA/ENTREGA: Prorrogado por 30 (trinta) dias corridos e 15 (quinze) dias corridos, respectivamente. ASSINANTES: Pela CAESB: Mauricio Leite Luduvice - Presidente e Walter Lucio dos Santos Barros - Diretor de Operacao e Manutencao. Pela INTEGRA SOLUCOES EIRELI: Ivonete da Silva Teodoro.",12_22.11.2018-R19
70,372,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R20,anotador_19112980,numero_termo_aditivo,301,anotador_19112980,613206,8,PRIMEIRO,12_22.11.2018-R20
71,373,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R20,anotador_19112980,EXTRATO_ADITAMENTO_CONTRATUAL,305,anotador_19112980,613195,673,"EXTRATO DO PRIMEIRO TERMO ADITIVO AO CONTRATO No 09/2018 Processo: 00197-00000287/2018-46. Partes: Adasa e ELAINE VASCONCELOS SILVA. Objeto: alteracao do valor do contrato devido a retificacao do Projeto Individual de Propriedade. Valor: fica alterado o valor do contrato para R$ 10.179,04 (dez mil cento e setenta e nove reais e quatro centavos). Prazo/vigencia: fica inalterada a clausula de vigencia do contrato. Dotacao orcamentaria: UO: 21.206; P.T.: 18.544.6210.3068.0005; N.D: 3.3.90.36; Fonte: 231/431. DATA DE ASSINATURA: 31/10/2018. SIGNATARIOS: pela Adasa, Paulo Sergio Bretas de Almeida Salles, Diretor-Presidente; e Elaine Vasconcelos Silva, produtora de agua.",12_22.11.2018-R20
72,374,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R20,anotador_19112980,numero_contrato,302,anotador_19112980,613244,7,09/2018,12_22.11.2018-R20
73,375,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R20,anotador_19112980,processo_gdf,299,anotador_19112980,613262,22,00197-00000287/2018-46,12_22.11.2018-R20
74,376,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R20,anotador_19112980,orgao_contratante,303,anotador_19112980,613294,5,Adasa,12_22.11.2018-R20
75,377,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R20,anotador_19112980,objeto_aditamento_contratual,304,anotador_19112980,613336,274,"alteracao do valor do contrato devido a retificacao do Projeto Individual de Propriedade. Valor: fica alterado o valor do contrato para R$ 10.179,04 (dez mil cento e setenta e nove reais e quatro centavos). Prazo/vigencia: fica inalterada a clausula de vigencia do contrato.",12_22.11.2018-R20
76,378,12_22.11.2018,REL_ADITAMENTO_CONTRATO,R20,anotador_19112980,data_escrito,300,anotador_19112980,613726,10,31/10/2018,12_22.11.2018-R20
77,416,24_24.12.2019,REL_ADITAMENTO_CONTRATO,R2,anotador_24407475,EXTRATO_ADITAMENTO_CONTRATUAL,401,anotador_24407475,313610,1422,"EXTRATO DO 5o TERMO ADITIVO AO CONTRATO No 23/2014, NOS TERMOS DO PADRAO No 14/2002 - PRORROGACAO DE PRAZO Processo: 132.000.615/2014. PARTES: DF/RA-III e OI S/A - Empresa em Recuperacao Judicial. OBJETO: O presente Termo Aditivo tem por objeto prorrogar de forma excepcional a vigencia do presente contrato por mais 12 (doze) meses, ou ate que se conclua um novo processo licitatorio, com base no  4o do artigo 57 da Lei 8.666/1993, periodo compreendido de 05/01/2020 a 04/01/2021. DATA DA ASSINATURA: 16/12/2019, devendo ser publicado no DODF a expensas da Administracao. VIGENCIA DO CONTRATO: 05/01/2020 a 04/01/2021. VALOR: R$ 71.255,66 (setenta e um mil duzentos e cinquenta e cinco reais e sessenta e seis centavos), recursos esses procedentes do Orcamento do Distrito Federal, devendo a importancia ser atendida a conta de dotacoes orcamentarias que estara consignado no orcamento de 2020. DOTACAO ORCAMENTARIA: Unidade Orcamentaria 09105; Programa de Trabalho 04.122.6001.8517- ****; Natureza da Despesa 339039; Fonte de Recursos 100/120/111; O empenho na modalidade estimativo inicial sera emitido em 2020: Evento 400091. SIGNATARIOS: pelo Distrito Federal, GERALDO CESAR DE ARAUJO, na qualidade de Administrador Regional e pela contratada, DAVI DE OLIVEIRA BERTUCCI, na qualidade de Executivo de Negocios Nacional (Procurador) e IVANILDE ROSA BEZERRA, na qualidade de Executivo de Negocios Nacional (Procurador).",24_24.12.2019-R2
78,417,24_24.12.2019,REL_ADITAMENTO_CONTRATO,R2,anotador_24407475,numero_termo_aditivo,397,anotador_24407475,313621,16,5o TERMO ADITIVO,24_24.12.2019-R2
79,418,24_24.12.2019,REL_ADITAMENTO_CONTRATO,R2,anotador_24407475,numero_contrato,398,anotador_24407475,313653,7,23/2014,24_24.12.2019-R2
80,419,24_24.12.2019,REL_ADITAMENTO_CONTRATO,R2,anotador_24407475,processo_gdf,395,anotador_24407475,313727,16,132.000.615/2014,24_24.12.2019-R2
81,420,24_24.12.2019,REL_ADITAMENTO_CONTRATO,R2,anotador_24407475,orgao_contratante,399,anotador_24407475,313753,9,DF/RA-III,24_24.12.2019-R2
82,421,24_24.12.2019,REL_ADITAMENTO_CONTRATO,R2,anotador_24407475,objeto_aditamento_contratual,400,anotador_24407475,313815,277,"O presente Termo Aditivo tem por objeto prorrogar de forma excepcional a vigencia do presente contrato por mais 12 (doze) meses, ou ate que se conclua um novo processo licitatorio, com base no  4o do artigo 57 da Lei 8.666/1993, periodo compreendido de 05/01/2020 a 04/01/2021.",24_24.12.2019-R2
83,422,24_24.12.2019,REL_ADITAMENTO_CONTRATO,R2,anotador_24407475,data_escrito,396,anotador_24407475,314113,10,16/12/2019,24_24.12.2019-R2
